Race,Execution Method,State,Sex,Year,Month,Day,Crimes Committed
2,1,51,1,1903,12,30,1
2,1,51,1,1904,1,30,10
1,1,51,1,1904,3,25,1
2,1,51,1,1904,5,6,1
2,1,51,1,1904,9,26,1
2,1,51,1,1905,1,6,1
2,1,51,1,1905,1,27,1
1,1,51,1,1905,2,10,1
2,1,51,1,1905,3,16,2
2,1,51,1,1905,3,16,1
2,1,51,1,1905,3,17,1
1,1,51,1,1905,3,17,1
2,1,51,1,1905,3,24,1
2,1,51,1,1905,5,12,1
2,1,51,1,1905,6,15,1
2,1,51,1,1905,11,22,1
2,1,51,1,1905,11,24,1
1,1,51,1,1906,4,6,1
2,1,51,1,1906,5,18,1
2,1,51,1,1906,6,8,2
2,1,51,1,1906,6,28,1
2,1,51,1,1906,7,13,1
2,1,51,1,1906,7,13,13
1,1,51,1,1906,8,3,1
2,1,51,1,1907,1,18,1
2,1,51,1,1907,2,15,10
2,1,51,1,1907,2,15,10
2,1,51,1,1907,3,8,10
1,1,51,1,1907,3,22,1
2,1,51,1,1907,6,14,1
2,1,51,1,1907,8,22,22
2,1,51,1,1907,9,5,10
2,1,51,1,1907,11,29,1
1,1,51,1,1907,12,13,1
2,1,51,1,1908,2,14,10
1,1,51,1,1908,4,10,10
2,1,51,1,1908,9,11,22
2,2,51,1,1908,10,30,22
2,2,51,1,1909,1,4,1
2,2,51,1,1909,2,18,22
1,2,51,1,1909,3,19,1
2,2,51,1,1909,3,22,11
2,1,51,1,1909,4,9,1
2,2,51,1,1909,4,16,2
2,2,51,1,1909,5,5,10
2,2,51,1,1909,5,5,10
2,2,51,1,1909,5,7,10
2,2,51,1,1909,8,27,1
1,2,51,1,1909,9,24,1
2,2,51,1,1909,11,12,1
2,2,51,1,1909,12,9,1
2,2,51,1,1909,12,17,22
2,2,51,1,1910,1,14,1
2,2,51,1,1910,1,25,1
2,2,51,1,1910,1,28,1
1,2,51,1,1910,2,11,10
2,2,51,1,1910,2,11,2
2,2,51,1,1910,4,25,1
2,2,51,1,1910,6,10,1
1,2,51,1,1910,7,1,1
1,2,51,1,1910,9,22,1
2,2,51,1,1910,9,23,1
2,2,51,1,1910,11,11,1
2,2,51,1,1910,11,25,1
2,2,51,1,1910,12,16,1
2,2,51,1,1911,1,7,1
2,2,51,1,1911,6,2,1
1,2,51,1,1911,11,24,1
2,2,51,1,1912,6,14,1
2,2,51,1,1912,6,14,1
2,2,51,1,1912,6,21,15
2,2,51,1,1912,6,21,2
2,2,51,2,1912,8,16,10
2,2,51,1,1912,11,8,1
2,2,51,1,1913,1,3,2
1,2,51,1,1913,2,28,1
1,2,51,1,1913,3,28,1
1,2,51,1,1913,3,28,1
2,2,51,1,1913,5,2,1
2,2,51,1,1913,5,16,2
2,2,51,1,1913,6,20,1
2,2,51,1,1913,6,27,22
1,2,51,1,1913,6,27,1
2,2,51,1,1913,8,16,1
2,2,51,1,1913,10,31,22
2,2,51,1,1913,12,5,2
1,2,51,1,1913,12,5,1
2,2,51,1,1914,1,16,1
2,2,51,1,1914,1,30,1
2,2,51,1,1914,3,19,1
2,2,51,1,1914,7,10,1
2,2,51,1,1914,8,7,22
2,2,51,1,1914,8,21,15
2,2,51,1,1914,12,18,1
2,2,51,1,1915,1,8,15
2,2,51,1,1915,4,30,15
2,2,51,1,1915,5,21,1
2,2,51,1,1915,6,10,1
1,2,51,1,1915,6,11,11
2,2,51,1,1915,8,20,22
2,2,51,1,1915,9,10,15
2,2,51,1,1915,9,17,22
2,2,51,1,1916,3,15,1
2,2,51,1,1916,4,21,1
2,2,51,1,1916,7,7,2
2,2,51,1,1916,8,25,1
2,2,51,1,1916,10,2,1
2,2,51,1,1916,10,2,2
2,2,51,1,1917,6,15,1
2,2,51,1,1917,6,20,1
2,2,51,1,1917,8,31,1
2,2,51,1,1917,10,26,2
2,2,51,1,1918,6,7,1
2,2,51,1,1918,7,2,10
2,2,51,1,1918,7,2,10
2,2,51,1,1919,3,26,1
2,2,51,1,1919,3,26,1
2,2,51,1,1919,6,27,1
2,2,51,1,1919,10,30,1
2,2,51,1,1921,4,8,2
2,2,51,1,1921,9,30,10
2,2,51,1,1921,9,30,10
1,2,51,1,1921,12,9,1
2,2,51,1,1922,1,23,22
2,2,51,1,1922,2,7,1
2,2,51,1,1922,2,23,10
2,2,51,1,1922,2,24,10
2,2,51,1,1922,3,31,1
2,2,51,1,1922,4,4,1
2,2,51,1,1922,5,26,1
2,2,51,1,1923,1,5,1
2,2,51,1,1923,2,6,1
2,2,51,1,1923,3,2,1
2,2,51,1,1923,6,25,1
2,2,51,1,1923,9,28,1
2,2,51,1,1924,9,12,10
2,2,51,1,1924,9,12,10
